,Bid,Ask,Open Int,time to maturity (years),log_moneyness,strike,Mid
6107,0.85,1.1,0,0.09315068493150686,-0.38957374077152973,1850,0.9750000000000001
6109,1.0,1.25,8,0.09315068493150686,-0.3629054936893685,1900,1.125
6111,1.15,1.4,3,0.09315068493150686,-0.3369300072861077,1950,1.275
6113,1.35,1.6,0,0.09315068493150686,-0.31161219930181794,2000,1.475
6115,1.6,1.8,4,0.09315068493150686,-0.2869195867114464,2050,1.7000000000000002
6117,1.85,2.1,2,0.09315068493150686,-0.26282203513238594,2100,1.975
6119,2.0,2.25,0,0.09315068493150686,-0.25098757748538303,2125,2.125
6121,2.2,2.45,15,0.09315068493150686,-0.23929153772219178,2150,2.325
6123,2.35,2.6,12,0.09315068493150686,-0.22773071532111583,2175,2.475
6125,2.55,2.85,0,0.09315068493150686,-0.21630201949749311,2200,2.7
6127,2.8,3.1,0,0.09315068493150686,-0.20500246424355964,2225,2.95
6129,3.0,3.3,6,0.09315068493150686,-0.19382916364543445,2250,3.15
6131,3.3,3.6,5,0.09315068493150686,-0.1827793274588495,2275,3.45
6133,3.6,4.0,6,0.09315068493150686,-0.17185025692665928,2300,3.8
6135,4.0,4.4,0,0.09315068493150686,-0.16103934082244356,2325,4.2
6137,4.4,4.8,3,0.09315068493150686,-0.15034405170569562,2350,4.6
6139,4.6,5.0,0,0.09315068493150686,-0.14609776082424458,2360,4.8
6141,4.8,5.2,0,0.09315068493150686,-0.1418694247147234,2370,5.0
6143,4.9,5.3,0,0.09315068493150686,-0.13976194237515874,2375,5.1
6145,5.0,5.4,0,0.09315068493150686,-0.13765889217837995,2380,5.2
6147,5.3,5.7,0,0.09315068493150686,-0.13346601391834392,2390,5.5
6149,5.5,5.9,64,0.09315068493150686,-0.12929064250786335,2400,5.7
6151,5.8,6.2,63,0.09315068493150686,-0.1251326323591996,2410,6.0
6153,6.1,6.5,0,0.09315068493150686,-0.12099183969316826,2420,6.3
6155,6.2,6.7,0,0.09315068493150686,-0.11892785547231668,2425,6.45
6157,6.4,6.8,0,0.09315068493150686,-0.11686812250930614,2430,6.6
6159,6.7,7.2,0,0.09315068493150686,-0.11276134055665267,2440,6.95
6161,7.1,7.5,0,0.09315068493150686,-0.10867135530512761,2450,7.3
6163,7.5,7.9,0,0.09315068493150686,-0.10459802991749173,2460,7.7
6165,7.9,8.4,5,0.09315068493150686,-0.1005412292218774,2470,8.15
6167,8.1,8.6,0,0.09315068493150686,-0.09851898384110964,2475,8.35
6169,8.3,8.8,5,0.09315068493150686,-0.09650081968487237,2480,8.55
6171,8.6,9.0,0,0.09315068493150686,-0.09448672031317115,2485,8.8
6173,8.8,9.3,1,0.09315068493150686,-0.09247666938514698,2490,9.05
6175,9.1,9.5,0,0.09315068493150686,-0.09047065065828128,2495,9.3
6177,9.3,9.8,6,0.09315068493150686,-0.0884686479876081,2500,9.55
6179,9.6,10.1,1566,0.09315068493150686,-0.08647064532493508,2505,9.85
6181,9.9,10.4,0,0.09315068493150686,-0.08447662671807071,2510,10.15
6183,10.2,10.7,0,0.09315068493150686,-0.08248657631006073,2515,10.45
6185,10.5,11.0,0,0.09315068493150686,-0.08050047833843124,2520,10.75
6187,10.8,11.3,2,0.09315068493150686,-0.07851831713444006,2525,11.05
6189,11.1,11.6,0,0.09315068493150686,-0.07654007712233438,2530,11.35
6191,11.5,12.0,2,0.09315068493150686,-0.07456574281861678,2535,11.75
6193,11.8,12.3,0,0.09315068493150686,-0.07259529883131796,2540,12.05
6195,12.2,12.7,0,0.09315068493150686,-0.07062872985927714,2545,12.45
6197,12.6,13.1,0,0.09315068493150686,-0.06866602069142846,2550,12.85
6199,13.0,13.5,0,0.09315068493150686,-0.0667071562060955,2555,13.25
6201,13.4,13.9,1,0.09315068493150686,-0.06475212137029207,2560,13.65
6203,13.8,14.3,55,0.09315068493150686,-0.06280090123903036,2565,14.05
6205,14.3,14.8,0,0.09315068493150686,-0.06085348095463481,2570,14.55
6207,14.8,15.3,787,0.09315068493150686,-0.0589098457460638,2575,15.05
6209,15.2,15.8,0,0.09315068493150686,-0.05696998092823712,2580,15.5
6211,15.7,16.3,62,0.09315068493150686,-0.05503387190137076,2585,16.0
6213,16.2,16.8,0,0.09315068493150686,-0.05310150415031686,2590,16.5
6215,16.8,17.4,0,0.09315068493150686,-0.05117286324391131,2595,17.1
6217,17.4,17.9,0,0.09315068493150686,-0.04924793483432682,2600,17.65
6219,18.0,18.5,0,0.09315068493150686,-0.047326704656432975,2605,18.25
6221,18.6,19.2,60,0.09315068493150686,-0.0454091585271612,2610,18.9
6223,19.2,19.8,59,0.09315068493150686,-0.04349528234487705,2615,19.5
6225,19.9,20.5,0,0.09315068493150686,-0.0415850620887577,2620,20.2
6227,20.6,21.2,0,0.09315068493150686,-0.039678483818176145,2625,20.9
6229,21.3,22.0,0,0.09315068493150686,-0.03777553367209006,2630,21.65
6231,22.1,22.8,0,0.09315068493150686,-0.035876197868437626,2635,22.450000000000003
6233,22.9,23.6,0,0.09315068493150686,-0.03398046270353839,2640,23.25
6235,23.8,24.4,1,0.09315068493150686,-0.03208831455150051,2645,24.1
6237,24.7,25.3,2,0.09315068493150686,-0.030199739863632405,2650,25.0
6239,25.6,26.2,8,0.09315068493150686,-0.028314725167861116,2655,25.9
6241,26.5,27.2,10,0.09315068493150686,-0.026433257068155483,2660,26.85
6243,27.5,28.2,0,0.09315068493150686,-0.024555322243955353,2665,27.85
6245,28.6,29.3,6,0.09315068493150686,-0.022680907449605086,2670,28.950000000000003
6247,29.7,30.4,1,0.09315068493150686,-0.020809999513793403,2675,30.049999999999997
6249,30.9,31.6,6,0.09315068493150686,-0.01894258533899788,2680,31.25
6251,32.1,32.8,1,0.09315068493150686,-0.01707865190093521,2685,32.45
6253,33.3,34.1,7,0.09315068493150686,-0.015218186248015509,2690,33.7
6255,34.7,35.5,2,0.09315068493150686,-0.0133611755008028,2695,35.1
6257,36.1,36.9,11,0.09315068493150686,-0.011507606851479802,2700,36.5
6259,37.6,38.4,1,0.09315068493150686,-0.009657467563318376,2705,38.0
6261,39.2,40.0,5,0.09315068493150686,-0.007810744970153717,2710,39.6
6263,40.8,41.7,0,0.09315068493150686,-0.005967426475864516,2715,41.25
6265,42.6,43.5,7,0.09315068493150686,-0.004127499553857244,2720,43.05
6267,44.4,45.3,1,0.09315068493150686,-0.0022909517465558244,2725,44.849999999999994
6269,46.4,47.4,34,0.09315068493150686,-0.00045777066489488533,2730,46.9
6271,48.4,49.4,0,0.09315068493150686,0.0013720560121813611,2735,48.9
6273,50.5,51.5,4,0.09315068493150686,0.003198540538215551,2740,51.0
6275,52.8,53.8,0,0.09315068493150686,0.005021695099730731,2745,53.3
6277,55.1,56.2,27,0.09315068493150686,0.006841531816716784,2750,55.650000000000006
6279,57.5,58.7,0,0.09315068493150686,0.008658062743114531,2755,58.1
6281,60.2,61.4,1,0.09315068493150686,0.010471299867295437,2760,60.8
6283,62.8,64.1,0,0.09315068493150686,0.012281255112534788,2765,63.449999999999996
6285,65.8,67.0,1,0.09315068493150686,0.01408794033748388,2770,66.4
6287,68.6,70.0,1,0.09315068493150686,0.01589136733663466,2775,69.3
6289,71.8,73.3,0,0.09315068493150686,0.01769154784078239,2780,72.55
6291,78.1,79.6,0,0.09315068493150686,0.021282215971511115,2790,78.85
6293,85.2,86.8,0,0.09315068493150686,0.02486003731939504,2800,86.0
6295,92.4,94.3,0,0.09315068493150686,0.028425103483891143,2810,93.35
6297,100.2,102.1,0,0.09315068493150686,0.03197750508825891,2820,101.15
6299,104.2,106.1,0,0.09315068493150686,0.033748984736641036,2825,105.15
6301,108.3,110.2,0,0.09315068493150686,0.03551733179338311,2830,109.25
6303,125.1,127.5,0,0.09315068493150686,0.0425596144187959,2850,126.3
6305,147.5,150.1,0,0.09315068493150686,0.05129329438755048,2875,148.8
6307,170.7,173.4,0,0.09315068493150686,0.05995135713066503,2900,172.05
6309,216.9,228.1,0,0.09315068493150686,0.0770457904899653,2950,222.5
6311,262.0,280.3,0,0.09315068493150686,0.09385290880634647,3000,271.15
6313,311.5,330.2,0,0.09315068493150686,0.11038221075755698,3050,320.85
6315,361.1,379.5,0,0.09315068493150686,0.12664273162933723,3100,370.3
6317,0.05,0.25,135,0.09863013698630137,-0.7423951153942722,1300,0.15
6319,0.15,0.3,28,0.09863013698630137,-0.6682871432405503,1400,0.22499999999999998
6321,0.0,0.4,25,0.09863013698630137,-0.5992942717535988,1500,0.2
6323,0.4,0.6,294,0.09863013698630137,-0.5347557506160276,1600,0.5
6325,0.6,0.8,328,0.09863013698630137,-0.47413112879959285,1700,0.7
6327,0.7,0.9,855,0.09863013698630137,-0.44514359192634045,1750,0.8
6329,0.8,1.0,912,0.09863013698630137,-0.4169727149596442,1800,0.9
6331,0.95,1.15,48,0.09863013698630137,-0.38957374077152973,1850,1.0499999999999998
6333,1.1,1.3,176,0.09863013698630137,-0.3629054936893685,1900,1.2000000000000002
6335,1.3,1.5,99,0.09863013698630137,-0.3369300072861077,1950,1.4
6337,1.5,1.7,52,0.09863013698630137,-0.31161219930181794,2000,1.6
6339,1.75,2.0,127,0.09863013698630137,-0.2869195867114464,2050,1.875
6341,2.05,2.3,221,0.09863013698630137,-0.26282203513238594,2100,2.175
6343,2.25,2.5,0,0.09863013698630137,-0.24863740014042945,2130,2.375
6345,2.35,2.55,0,0.09863013698630137,-0.24395355082800316,2140,2.45
6347,2.4,2.65,359,0.09863013698630137,-0.23929153772219178,2150,2.525
6349,2.5,2.75,0,0.09863013698630137,-0.23465115816568966,2160,2.625
6351,2.55,2.8,162,0.09863013698630137,-0.23003221230939502,2170,2.675
6353,2.6,2.85,1029,0.09863013698630137,-0.22773071532111583,2175,2.725
6355,2.65,2.9,34,0.09863013698630137,-0.22543450306076562,2180,2.775
6357,2.75,3.0,3,0.09863013698630137,-0.22085783603335377,2190,2.875
6359,2.85,3.1,328,0.09863013698630137,-0.21630201949749311,2200,2.975
6361,2.95,3.2,8,0.09863013698630137,-0.21176686433210176,2210,3.075
6363,3.0,3.3,19,0.09863013698630137,-0.2072521839775752,2220,3.15
6365,3.1,3.4,1140,0.09863013698630137,-0.20500246424355964,2225,3.25
6367,3.1,3.4,102,0.09863013698630137,-0.20275779438973582,2230,3.25
6369,3.2,3.5,1,0.09863013698630137,-0.1982835139948148,2240,3.35
6371,3.3,3.6,362,0.09863013698630137,-0.19382916364543445,2250,3.45
6373,3.6,4.0,85,0.09863013698630137,-0.1827793274588495,2275,3.8
6375,4.0,4.3,7846,0.09863013698630137,-0.17185025692665928,2300,4.15
6377,4.4,4.8,12030,0.09863013698630137,-0.16103934082244356,2325,4.6
6379,4.6,4.9,22,0.09863013698630137,-0.1567474887409026,2335,4.75
6381,4.7,5.0,223,0.09863013698630137,-0.15460845049215322,2340,4.85
6383,4.8,5.1,10,0.09863013698630137,-0.1524739779635205,2345,4.949999999999999
6385,4.9,5.2,3350,0.09863013698630137,-0.15034405170569562,2350,5.050000000000001
6387,5.0,5.3,41,0.09863013698630137,-0.1482186523933822,2355,5.15
6389,5.1,5.4,18,0.09863013698630137,-0.14609776082424458,2360,5.25
6391,5.2,5.6,29,0.09863013698630137,-0.1439813579178669,2365,5.4
6393,5.3,5.7,130,0.09863013698630137,-0.1418694247147234,2370,5.5
6395,5.4,5.8,2555,0.09863013698630137,-0.13976194237515874,2375,5.6
6397,5.6,5.9,48,0.09863013698630137,-0.13765889217837995,2380,5.75
6399,5.7,6.0,5,0.09863013698630137,-0.13556025552145864,2385,5.85
6401,5.8,6.2,2447,0.09863013698630137,-0.13346601391834392,2390,6.0
6403,6.0,6.3,23,0.09863013698630137,-0.1313761489988847,2395,6.15
6405,6.1,6.5,1049,0.09863013698630137,-0.12929064250786335,2400,6.3
6407,6.2,6.6,38,0.09863013698630137,-0.1272094763040387,2405,6.4
6409,6.4,6.8,42,0.09863013698630137,-0.1251326323591996,2410,6.6
6411,6.5,6.9,10322,0.09863013698630137,-0.12306009275722725,2415,6.7
6413,6.7,7.1,1199,0.09863013698630137,-0.12099183969316826,2420,6.9
6415,6.8,7.2,2584,0.09863013698630137,-0.11892785547231668,2425,7.0
6417,7.0,7.4,61,0.09863013698630137,-0.11686812250930614,2430,7.2
6419,7.2,7.6,12,0.09863013698630137,-0.11481262332721015,2435,7.4
6421,7.4,7.8,81,0.09863013698630137,-0.11276134055665267,2440,7.6
6423,7.6,8.0,36,0.09863013698630137,-0.11071425693492785,2445,7.8
6425,7.8,8.2,2613,0.09863013698630137,-0.10867135530512761,2450,8.0
6427,8.0,8.4,73,0.09863013698630137,-0.10663261861527937,2455,8.2
6429,8.2,8.6,251,0.09863013698630137,-0.10459802991749173,2460,8.399999999999999
6431,8.4,8.8,67,0.09863013698630137,-0.10256757236710977,2465,8.600000000000001
6433,8.6,9.0,73,0.09863013698630137,-0.1005412292218774,2470,8.8
6435,8.8,9.3,141,0.09863013698630137,-0.09851898384110964,2475,9.05
6437,9.0,9.5,5036,0.09863013698630137,-0.09650081968487237,2480,9.25
6439,9.6,10.0,110,0.09863013698630137,-0.09247666938514698,2490,9.8
6441,10.1,10.6,4070,0.09863013698630137,-0.0884686479876081,2500,10.35
6443,10.7,11.2,1048,0.09863013698630137,-0.08447662671807071,2510,10.95
6445,11.3,11.8,142,0.09863013698630137,-0.08050047833843124,2520,11.55
6447,11.6,12.1,479,0.09863013698630137,-0.07851831713444006,2525,11.85
6449,12.0,12.5,588,0.09863013698630137,-0.07654007712233438,2530,12.25
6451,12.7,13.3,2719,0.09863013698630137,-0.07259529883131796,2540,13.0
6453,13.5,14.1,3729,0.09863013698630137,-0.06866602069142846,2550,13.8
6455,14.3,14.9,1825,0.09863013698630137,-0.06475212137029207,2560,14.600000000000001
6457,14.8,15.3,54,0.09863013698630137,-0.06280090123903036,2565,15.05
6459,15.2,15.8,393,0.09863013698630137,-0.06085348095463481,2570,15.5
6461,15.7,16.3,12196,0.09863013698630137,-0.0589098457460638,2575,16.0
6463,16.2,16.8,554,0.09863013698630137,-0.05696998092823712,2580,16.5
6465,16.7,17.3,93,0.09863013698630137,-0.05503387190137076,2585,17.0
6467,17.3,17.9,1096,0.09863013698630137,-0.05310150415031686,2590,17.6
6469,17.8,18.4,49,0.09863013698630137,-0.05117286324391131,2595,18.1
6471,18.5,19.0,20450,0.09863013698630137,-0.04924793483432682,2600,18.75
6473,19.0,19.7,520,0.09863013698630137,-0.047326704656432975,2605,19.35
6475,19.7,20.3,1342,0.09863013698630137,-0.0454091585271612,2610,20.0
6477,20.3,21.0,128,0.09863013698630137,-0.04349528234487705,2615,20.65
6479,21.0,21.7,223,0.09863013698630137,-0.0415850620887577,2620,21.35
6481,21.7,22.4,723,0.09863013698630137,-0.039678483818176145,2625,22.049999999999997
6483,22.5,23.2,540,0.09863013698630137,-0.03777553367209006,2630,22.85
6485,23.3,24.0,470,0.09863013698630137,-0.035876197868437626,2635,23.65
6487,24.1,24.8,413,0.09863013698630137,-0.03398046270353839,2640,24.450000000000003
6489,25.0,25.6,211,0.09863013698630137,-0.03208831455150051,2645,25.3
6491,25.9,26.6,700,0.09863013698630137,-0.030199739863632405,2650,26.25
6493,26.8,27.5,220,0.09863013698630137,-0.028314725167861116,2655,27.15
6495,27.7,28.5,91,0.09863013698630137,-0.026433257068155483,2660,28.1
6497,28.8,29.5,179,0.09863013698630137,-0.024555322243955353,2665,29.15
6499,29.9,30.6,157,0.09863013698630137,-0.022680907449605086,2670,30.25
6501,30.9,31.7,3793,0.09863013698630137,-0.020809999513793403,2675,31.299999999999997
6503,32.1,32.9,124,0.09863013698630137,-0.01894258533899788,2680,32.5
6505,33.4,34.1,113,0.09863013698630137,-0.01707865190093521,2685,33.75
6507,34.7,35.4,608,0.09863013698630137,-0.015218186248015509,2690,35.05
6509,36.0,36.8,129,0.09863013698630137,-0.0133611755008028,2695,36.4
6511,37.4,38.3,1899,0.09863013698630137,-0.011507606851479802,2700,37.849999999999994
6513,39.0,39.8,509,0.09863013698630137,-0.009657467563318376,2705,39.4
6515,40.5,41.4,109,0.09863013698630137,-0.007810744970153717,2710,40.95
6517,42.2,43.1,133,0.09863013698630137,-0.005967426475864516,2715,42.650000000000006
6519,43.9,44.8,223,0.09863013698630137,-0.004127499553857244,2720,44.349999999999994
6521,45.7,46.7,553,0.09863013698630137,-0.0022909517465558244,2725,46.2
6523,47.6,48.6,19711,0.09863013698630137,-0.00045777066489488533,2730,48.1
6525,49.6,50.7,124,0.09863013698630137,0.0013720560121813611,2735,50.150000000000006
6527,51.8,52.8,1092,0.09863013698630137,0.003198540538215551,2740,52.3
6529,53.9,55.0,83,0.09863013698630137,0.005021695099730731,2745,54.45
6531,56.2,57.4,211,0.09863013698630137,0.006841531816716784,2750,56.8
6533,58.7,59.9,437,0.09863013698630137,0.008658062743114531,2755,59.3
6535,61.3,62.6,741,0.09863013698630137,0.010471299867295437,2760,61.95
6537,63.9,65.2,210,0.09863013698630137,0.012281255112534788,2765,64.55
6539,66.7,68.0,247,0.09863013698630137,0.01408794033748388,2770,67.35
6541,69.6,71.0,1441,0.09863013698630137,0.01589136733663466,2775,70.3
6543,72.6,74.1,123,0.09863013698630137,0.01769154784078239,2780,73.35
6545,75.7,77.3,65,0.09863013698630137,0.019488493517484117,2785,76.5
6547,79.0,80.6,68,0.09863013698630137,0.021282215971511115,2790,79.8
6549,82.3,84.0,27,0.09863013698630137,0.023072726745299203,2795,83.15
6551,85.8,87.5,202,0.09863013698630137,0.02486003731939504,2800,86.65
6553,89.4,91.1,88,0.09863013698630137,0.026644159112896304,2805,90.25
6555,93.1,94.8,134,0.09863013698630137,0.028425103483891143,2810,93.94999999999999
6557,96.9,98.7,21,0.09863013698630137,0.03020288172989053,2815,97.80000000000001
6559,100.7,102.6,496,0.09863013698630137,0.03197750508825891,2820,101.65
6561,104.7,106.6,129,0.09863013698630137,0.033748984736641036,2825,105.65
6563,108.7,110.6,146,0.09863013698630137,0.03551733179338311,2830,109.65
6565,112.8,114.7,68,0.09863013698630137,0.03728255731795211,2835,113.75
6567,117.0,118.9,71,0.09863013698630137,0.03904467231135147,2840,117.95
6569,121.3,123.2,53,0.09863013698630137,0.04080368771653112,2845,122.25
6571,125.6,127.5,1068,0.09863013698630137,0.0425596144187959,2850,126.55
6573,129.8,132.2,22,0.09863013698630137,0.04431246324621036,2855,131.0
6575,134.0,136.5,2,0.09863013698630137,0.04606224496999791,2860,135.25
6577,138.6,141.1,24,0.09863013698630137,0.047808970304939656,2865,139.85
6579,143.1,145.6,20,0.09863013698630137,0.049552649909766586,2870,144.35
6581,147.5,150.1,16,0.09863013698630137,0.05129329438755048,2875,148.8
6583,152.1,154.6,43,0.09863013698630137,0.05303091428609136,2880,153.35
6585,156.8,159.4,20,0.09863013698630137,0.054765520098299755,2885,158.10000000000002
6587,161.3,163.9,500,0.09863013698630137,0.05649712226257753,2890,162.60000000000002
6589,166.1,168.7,83,0.09863013698630137,0.058225731163195384,2895,167.39999999999998
6591,170.6,173.3,22,0.09863013698630137,0.05995135713066503,2900,171.95
6593,175.1,177.8,1,0.09863013698630137,0.061674010442111314,2905,176.45
6595,180.2,182.9,0,0.09863013698630137,0.06339370132163799,2910,181.55
6597,184.8,187.5,0,0.09863013698630137,0.06511043994069242,2915,186.15
6599,189.6,192.3,8,0.09863013698630137,0.06682423641842718,2920,190.95
6601,194.4,197.1,1,0.09863013698630137,0.06853510082205669,2925,195.75
6603,199.2,201.9,0,0.09863013698630137,0.07024304316721268,2930,200.55
6605,204.0,206.7,2,0.09863013698630137,0.0719480734182966,2935,205.35
6607,208.8,211.6,0,0.09863013698630137,0.07365020148882694,2940,210.2
6609,208.5,221.4,0,0.09863013698630137,0.07534943724178679,2945,214.95
6611,213.8,226.5,0,0.09863013698630137,0.0770457904899653,2950,220.15
6613,218.2,231.8,0,0.09863013698630137,0.07873927099629824,2955,225.0
6615,224.0,236.5,0,0.09863013698630137,0.08042988847420579,2960,230.25
6617,228.8,241.6,0,0.09863013698630137,0.08211765258792564,2965,235.2
6619,232.9,246.5,0,0.09863013698630137,0.08380257295284499,2970,239.7
6621,237.4,251.1,0,0.09863013698630137,0.0854846591358299,2975,244.25
6623,242.0,258.9,0,0.09863013698630137,0.08716392065554977,2980,250.45
6625,247.0,264.6,0,0.09863013698630137,0.08884036698280218,2985,255.8
6627,251.9,269.0,0,0.09863013698630137,0.0905140075408319,2990,260.45
6629,256.5,273.7,0,0.09863013698630137,0.09218485170564938,2995,265.1
6631,261.5,279.2,1,0.09863013698630137,0.09385290880634647,3000,270.35
6633,271.6,288.9,0,0.09863013698630137,0.09718069889902109,3010,280.25
6635,281.4,298.2,0,0.09863013698630137,0.10049745152501495,3020,289.79999999999995
6637,286.4,303.8,0,0.09863013698630137,0.10215171162104154,3025,295.1
6639,291.3,307.8,0,0.09863013698630137,0.1038032396595146,3030,299.55
6641,311.1,328.5,0,0.09863013698630137,0.11038221075755698,3050,319.8
6643,335.7,353.1,0,0.09863013698630137,0.1185455213967179,3075,344.4
6645,360.8,378.4,0,0.09863013698630137,0.12664273162933723,3100,369.6
6647,385.6,403.3,0,0.09863013698630137,0.13467490332660167,3125,394.45000000000005
6649,410.2,428.1,0,0.09863013698630137,0.14264307297577852,3150,419.15
6651,459.9,477.8,0,0.09863013698630137,0.15839142994391764,3200,468.85
6653,510.0,527.6,0,0.09863013698630137,0.17389561647988283,3250,518.8
6655,559.6,577.2,0,0.09863013698630137,0.1891630886106714,3300,568.4000000000001
6657,659.6,677.3,0,0.09863013698630137,0.21901605176035246,3400,668.45
6659,0.05,0.15,11791,0.11506849315068493,-0.9094492000574385,1100,0.1
6661,0.05,0.2,741,0.11506849315068493,-0.8224378230678087,1200,0.125
6663,0.1,0.25,1662,0.11506849315068493,-0.7423951153942722,1300,0.175
6665,0.2,0.35,5425,0.11506849315068493,-0.6682871432405503,1400,0.275
6667,0.25,0.45,641,0.11506849315068493,-0.6331958234292803,1450,0.35
6669,0.3,0.5,1307,0.11506849315068493,-0.5992942717535988,1500,0.4
